Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
121	1663	n/a	0	0	n/a	N	0	1	1020	488	1.46	1.09	2.73	45620	712	n/a	168	1020	n/a	79	1020	n/a	411	1008	n/a	
122	1688	n/a	0	0	n/a	N	0	0	141	33.9	0.36	0.23	1.05	13789	36	n/a	118	140	n/a	79	140	n/a	348	140	n/a	
123	1693	n/a	0	0	n/a	N	0	0	113	30.6	0.19	0.16	0.64	11132	56	n/a	80	112	n/a	72	112	n/a	302	112	n/a	
124	1694	n/a	0	0	n/a	N	0	0	410	71.0	0.61	0.58	1.63	7188	0	n/a	73	408	n/a	68	408	n/a	201	408	n/a	
125	1710	n/a	0	0	n/a	N	0	0	435	88.7	0.41	0.43	0.56	8396	0	n/a	53	432	n/a	61	432	n/a	74	432	n/a	
126	1718	n/a	0	0	n/a	N	0	1	2056	1089	3.27	2.45	6.42	30148	1392	n/a	89	2056	n/a	66	2056	n/a	212	2004	n/a	
127	1729	n/a	0	0	n/a	N	0	1	1314	861	2.52	1.80	6.34	27313	1212	n/a	98	1312	n/a	79	1312	n/a	348	1312	n/a	
128	1748	n/a	0	0	n/a	N	0	0	54	6.94	0.10	0.08	0.40	5561	0	n/a	76	52	n/a	66	52	n/a	349	52	n/a	
129	1768	n/a	0	0	n/a	N	0	0	729	321	0.99	0.80	1.86	29540	544	n/a	79	724	n/a	64	728	n/a	215	728	n/a	
130	1793	n/a	0	0	n/a	N	0	0	75	12.0	0.09	0.08	0.26	6320	0	n/a	63	72	n/a	52	72	n/a	168	72	n/a	
131	1794	n/a	0	0	n/a	N	0	1	1028	693	1.68	1.19	3.91	60887	920	n/a	152	1028	n/a	77	1028	n/a	399	1028	n/a	
132	1823	n/a	0	0	n/a	N	0	1	1389	919	2.51	1.78	6.16	40963	1324	n/a	147	1388	n/a	80	1388	n/a	459	1376	n/a	
133	1828	n/a	0	0	n/a	N	0	0	53	8.61	0.04	0.04	0.09	7031	0	n/a	37	52	n/a	35	52	n/a	78	52	n/a	
134	1829	n/a	0	0	n/a	N	0	0	860	434	1.32	1.04	2.37	33562	812	n/a	82	852	n/a	59	860	n/a	157	836	n/a	
135	1830	n/a	0	0	n/a	N	0	1	1124	537	1.66	1.32	3.24	19832	948	n/a	87	1124	n/a	58	1124	n/a	191	1124	n/a	
