Id	Time	Plate	Row	Column	Source well	Clog	Sorted status	In Regions	TOF	Extinction	Green	Yellow	Red	PH Extinction	PW Extinction	PC Extinction	PH Green	PW Green	PC Green	PH Yellow	PW Yellow	PC Yellow	PH Red	PW Red	PC Red	
157	40672	n/a	0	0	n/a	N	0	00	329	139	3.11	0.71	74.9	20369	236	n/a	539	328	n/a	93	328	n/a	11572	328	n/a	
158	40746	n/a	0	0	n/a	N	0	00	283	66.1	1.00	0.59	16.6	9954	0	n/a	191	280	n/a	88	280	n/a	3117	280	n/a	
159	40776	n/a	0	0	n/a	N	0	00	94	48.2	174	43.9	106	25330	68	n/a	65535	92	n/a	24664	92	n/a	59353	92	n/a	
160	40821	n/a	0	0	n/a	N	0	00	497	178	4.82	1.07	99.3	18069	384	n/a	584	496	n/a	99	496	n/a	12363	496	n/a	
161	40999	n/a	0	0	n/a	N	0	01	594	248	8.15	1.38	180	19367	488	n/a	657	592	n/a	100	592	n/a	16951	592	n/a	
162	41008	n/a	0	0	n/a	N	0	00	344	90.0	1.62	0.66	29.7	12376	20	n/a	238	344	n/a	86	344	n/a	3529	344	n/a	
163	41134	n/a	0	0	n/a	N	0	00	58	11.3	0.17	0.11	0.23	9150	0	n/a	154	56	n/a	83	56	n/a	219	56	n/a	
164	41264	n/a	0	0	n/a	N	0	00	344	112	1.95	0.64	44.4	13325	228	n/a	311	344	n/a	84	344	n/a	6235	344	n/a	
165	41465	n/a	0	0	n/a	N	0	00	205	73.2	1.02	0.36	19.3	20444	100	n/a	343	204	n/a	71	204	n/a	5556	204	n/a	
166	41606	n/a	0	0	n/a	N	0	00	193	53.0	0.87	0.40	14.7	13561	64	n/a	256	192	n/a	80	192	n/a	3673	192	n/a	
167	41627	n/a	0	0	n/a	N	0	00	263	91.6	1.28	0.43	25.5	33441	100	n/a	488	260	n/a	93	260	n/a	9403	260	n/a	
168	41792	n/a	0	0	n/a	N	0	01	978	598	24.6	2.69	530	37891	824	n/a	1779	956	n/a	151	976	n/a	43952	976	n/a	
169	41976	n/a	0	0	n/a	N	0	01	386	352	12.5	1.41	302	45843	360	n/a	1934	384	n/a	167	384	n/a	48148	384	n/a	
170	42135	n/a	0	0	n/a	N	0	01	548	245	7.55	1.21	161	36092	456	n/a	1417	548	n/a	119	548	n/a	36867	548	n/a	
171	42250	n/a	0	0	n/a	N	0	01	738	369	15.0	2.04	359	21645	684	n/a	1105	732	n/a	127	736	n/a	23130	736	n/a	
172	42288	n/a	0	0	n/a	N	0	00	298	110	4.17	0.71	98.9	17559	212	n/a	950	296	n/a	119	296	n/a	19618	296	n/a	
173	42421	n/a	0	0	n/a	N	0	01	831	323	7.83	1.69	173	16325	696	n/a	530	816	n/a	92	828	n/a	9949	828	n/a	
174	42440	n/a	0	0	n/a	N	0	00	335	106	2.24	0.76	43.2	18284	220	n/a	371	332	n/a	87	332	n/a	10418	332	n/a	
175	42583	n/a	0	0	n/a	N	0	01	587	230	5.19	1.35	120	16948	488	n/a	511	584	n/a	98	584	n/a	9176	584	n/a	
176	42669	n/a	0	0	n/a	N	0	00	356	100	1.93	0.64	31.7	10905	164	n/a	252	356	n/a	73	356	n/a	5234	356	n/a	
177	42804	n/a	0	0	n/a	N	0	00	481	145	2.51	0.94	63.8	13096	232	n/a	244	480	n/a	92	480	n/a	7320	480	n/a	
178	42970	n/a	0	0	n/a	N	0	00	166	41.3	0.89	0.32	18.7	13242	32	n/a	449	164	n/a	93	164	n/a	8836	164	n/a	
